lot_id,component_id,hour,t_ambient_c,iddq_ua,v_offset_mv,snr_db,t_die_c,v_cc_v,category_label
LOT_2026_01,LOT_2026_01_COMP_0114,158,125.0,4.254,5.146,43.24,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,159,125.0,4.265,5.176,43.21,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,160,125.0,4.263,5.167,43.14,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,161,125.0,4.252,5.063,43.22,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,162,125.0,4.289,5.153,43.44,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,163,125.0,4.279,5.12,43.37,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,164,125.0,4.284,5.101,43.39,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,165,125.0,4.303,5.149,43.29,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,166,125.0,4.256,5.073,43.18,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,167,125.0,4.202,5.054,43.28,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0114,168,125.0,4.27,5.132,43.3,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0115,0,25.0,1.881,5.922,43.01,25.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,1,96.35,4.303,5.93,42.91,96.35,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,2,116.79,5.5,6.064,43.19,116.79,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,3,122.65,5.92,5.951,43.29,122.65,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,4,124.33,6.007,5.952,42.79,124.33,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,5,124.81,6.111,6.015,43.08,124.81,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,6,124.94,6.078,6.055,43.1,124.95,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,7,124.98,6.093,6.07,43.16,124.99,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,8,125.0,6.074,6.008,42.92,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,9,125.0,6.127,6.058,42.87,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,10,125.0,6.106,5.947,42.92,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,11,125.0,6.134,5.923,42.95,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,12,125.0,6.091,5.894,43.1,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,13,125.0,6.091,5.976,43.01,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,14,125.0,6.131,6.013,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,15,125.0,6.099,5.925,42.92,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,16,125.0,6.104,5.883,43.01,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,17,125.0,6.128,5.949,42.88,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,18,125.0,6.112,5.999,43.11,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,19,125.0,6.089,6.012,43.11,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,20,125.0,6.113,6.003,42.91,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,21,125.0,6.07,5.932,43.03,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,22,125.0,6.126,5.826,43.03,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,23,125.0,6.118,6.048,43.07,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,24,125.0,6.136,5.995,43.22,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,25,125.0,6.141,6.037,42.87,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,26,125.0,6.168,5.94,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,27,125.0,6.141,5.96,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,28,125.0,6.148,5.936,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,29,125.0,6.103,5.998,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,30,125.0,6.131,5.916,42.96,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,31,125.0,6.13,5.932,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,32,125.0,6.15,5.988,42.96,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,33,125.0,6.155,5.889,42.84,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,34,125.0,6.165,5.894,42.85,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,35,125.0,6.114,5.987,43.06,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,36,125.0,6.161,5.984,42.98,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,37,125.0,6.143,5.88,43.11,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,38,125.0,6.162,5.92,43.2,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,39,125.0,6.128,5.985,42.82,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,40,125.0,6.137,5.878,43.12,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,41,125.0,6.21,5.915,42.96,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,42,125.0,6.213,5.932,43.2,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,43,125.0,6.182,6.007,43.23,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,44,125.0,6.183,5.893,42.95,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,45,125.0,6.151,5.929,43.15,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,46,125.0,6.155,5.988,42.99,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,47,125.0,6.185,5.911,43.2,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,48,125.0,6.21,5.929,43.0,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,49,125.0,6.166,6.009,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,50,125.0,6.169,5.931,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,51,125.0,6.195,5.995,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,52,125.0,6.183,6.04,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,53,125.0,6.174,5.967,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,54,125.0,6.169,5.915,42.78,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,55,125.0,6.191,5.993,42.9,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,56,125.0,6.166,5.958,43.13,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,57,125.0,6.181,6.011,43.23,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,58,125.0,6.162,6.069,43.2,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,59,125.0,6.2,6.056,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,60,125.0,6.176,5.918,42.94,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,61,125.0,6.222,6.023,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,62,125.0,6.189,6.06,43.03,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,63,125.0,6.241,5.988,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,64,125.0,6.228,5.976,42.8,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,65,125.0,6.207,5.902,43.06,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,66,125.0,6.227,5.932,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,67,125.0,6.221,5.938,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,68,125.0,6.178,5.935,43.1,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,69,125.0,6.215,5.937,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,70,125.0,6.196,5.923,43.06,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,71,125.0,6.215,5.965,43.11,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,72,125.0,6.232,5.905,42.93,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,73,125.0,6.242,5.991,43.06,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,74,125.0,6.248,6.057,43.18,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,75,125.0,6.295,6.013,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,76,125.0,6.219,5.991,43.18,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,77,125.0,6.238,5.926,43.07,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,78,125.0,6.253,5.961,43.19,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,79,125.0,6.219,5.94,43.09,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,80,125.0,6.257,5.982,42.92,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,81,125.0,6.254,6.057,43.12,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,82,125.0,6.275,5.929,43.24,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,83,125.0,6.256,5.948,43.0,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,84,125.0,6.271,6.057,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,85,125.0,6.281,6.017,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,86,125.0,6.25,6.051,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,87,125.0,6.297,5.908,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,88,125.0,6.269,5.955,42.98,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,89,125.0,6.256,5.985,43.14,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,90,125.0,6.27,5.961,42.82,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,91,125.0,6.284,5.938,42.99,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,92,125.0,6.279,5.962,43.09,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,93,125.0,6.294,5.987,42.89,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,94,125.0,6.281,5.941,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,95,125.0,6.264,5.977,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,96,125.0,6.259,5.934,43.22,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,97,125.0,6.318,5.917,43.16,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,98,125.0,6.282,6.004,43.18,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,99,125.0,6.278,5.974,43.19,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,100,125.0,6.278,5.951,42.94,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,101,125.0,6.267,5.967,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,102,125.0,6.276,5.909,42.88,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,103,125.0,6.26,5.896,43.22,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,104,125.0,6.257,5.955,43.09,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,105,125.0,6.331,5.965,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,106,125.0,6.321,6.021,43.07,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,107,125.0,6.286,6.035,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,108,125.0,6.286,5.919,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,109,125.0,6.342,6.0,43.09,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,110,125.0,6.304,5.973,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,111,125.0,6.322,5.902,43.19,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,112,125.0,6.311,5.989,43.14,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,113,125.0,6.33,5.974,42.93,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,114,125.0,6.255,5.964,43.04,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,115,125.0,6.324,5.919,43.15,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,116,125.0,6.353,5.948,43.15,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,117,125.0,6.34,6.039,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,118,125.0,6.34,5.994,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,119,125.0,6.315,6.022,43.25,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,120,125.0,6.293,5.9,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,121,125.0,6.337,5.941,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,122,125.0,6.329,5.983,42.91,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,123,125.0,6.373,5.999,43.12,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,124,125.0,6.348,6.02,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,125,125.0,6.354,5.974,43.18,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,126,125.0,6.323,5.958,43.09,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,127,125.0,6.32,5.927,42.98,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,128,125.0,6.357,6.024,43.07,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,129,125.0,6.322,5.949,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,130,125.0,6.327,6.02,43.07,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,131,125.0,6.365,5.967,43.3,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,132,125.0,6.353,5.878,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,133,125.0,6.334,6.068,42.96,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,134,125.0,6.381,5.907,42.99,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,135,125.0,6.33,5.987,43.18,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,136,125.0,6.336,5.899,43.1,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,137,125.0,6.35,5.932,43.01,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,138,125.0,6.372,6.027,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,139,125.0,6.372,5.951,43.03,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,140,125.0,6.355,5.936,43.19,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,141,125.0,6.329,5.991,43.17,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,142,125.0,6.333,5.983,43.06,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,143,125.0,6.394,5.899,43.26,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,144,125.0,6.369,6.044,43.19,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,145,125.0,6.336,5.944,43.16,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,146,125.0,6.368,6.016,43.01,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,147,125.0,6.379,5.909,43.03,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,148,125.0,6.358,5.975,43.08,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,149,125.0,6.42,5.972,42.93,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,150,125.0,6.391,5.903,43.0,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,151,125.0,6.388,5.907,42.99,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,152,125.0,6.373,5.906,43.21,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,153,125.0,6.377,5.909,43.23,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,154,125.0,6.418,5.969,42.9,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,155,125.0,6.422,5.956,42.99,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,156,125.0,6.38,5.996,42.97,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,157,125.0,6.387,5.899,42.91,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,158,125.0,6.415,5.963,42.95,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,159,125.0,6.391,5.951,42.91,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,160,125.0,6.392,5.958,42.84,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,161,125.0,6.399,5.949,43.02,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,162,125.0,6.415,6.005,42.95,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,163,125.0,6.419,5.952,43.2,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,164,125.0,6.424,5.97,43.01,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,165,125.0,6.396,5.947,42.87,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,166,125.0,6.416,5.931,43.05,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,167,125.0,6.395,5.989,43.1,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0115,168,125.0,6.424,5.983,42.82,125.0,3.96,3
LOT_2026_01,LOT_2026_01_COMP_0116,0,25.0,1.198,4.851,44.87,25.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,1,96.35,2.847,5.088,43.5,96.35,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,2,116.79,3.672,5.04,43.23,116.79,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,3,122.65,3.88,5.082,42.91,122.65,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,4,124.33,3.97,5.127,42.94,124.33,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,5,124.81,3.995,5.158,42.83,124.81,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,6,124.94,3.984,5.011,42.92,124.95,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,7,124.98,4.009,4.986,42.81,124.98,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,8,125.0,4.005,5.142,43.12,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,9,125.0,4.035,5.215,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,10,125.0,4.024,5.122,42.84,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,11,125.0,4.024,5.06,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,12,125.0,3.995,5.079,42.99,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,13,125.0,3.995,5.07,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,14,125.0,4.021,5.066,42.8,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,15,125.0,4.026,5.069,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,16,125.0,4.033,5.114,42.84,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,17,125.0,4.021,5.057,42.98,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,18,125.0,4.03,5.043,42.86,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,19,125.0,4.008,5.113,43.02,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,20,125.0,4.044,5.046,42.78,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,21,125.0,4.017,5.121,42.82,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,22,125.0,4.042,4.993,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,23,125.0,4.027,5.148,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,24,125.0,4.025,5.111,43.09,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,25,125.0,4.004,5.126,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,26,125.0,4.028,5.054,42.84,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,27,125.0,3.999,5.061,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,28,125.0,4.02,5.079,42.76,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,29,125.0,4.048,5.111,42.76,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,30,125.0,4.045,5.134,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,31,125.0,4.039,5.06,43.02,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,32,125.0,4.03,5.059,42.82,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,33,125.0,4.037,5.075,42.81,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,34,125.0,4.049,5.159,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,35,125.0,4.052,5.056,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,36,125.0,4.024,5.121,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,37,125.0,4.066,5.062,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,38,125.0,4.085,5.196,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,39,125.0,4.075,5.09,42.91,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,40,125.0,4.049,5.096,42.77,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,41,125.0,4.038,5.056,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,42,125.0,4.03,5.079,42.93,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,43,125.0,4.048,5.111,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,44,125.0,4.018,5.063,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,45,125.0,4.063,5.068,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,46,125.0,4.021,5.146,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,47,125.0,4.038,5.164,43.02,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,48,125.0,4.072,5.019,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,49,125.0,4.035,5.094,42.79,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,50,125.0,4.054,5.085,43.0,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,51,125.0,4.047,5.084,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,52,125.0,4.056,5.086,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,53,125.0,4.047,5.152,42.88,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,54,125.0,4.087,5.153,43.03,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,55,125.0,4.048,5.099,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,56,125.0,4.049,5.103,42.99,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,57,125.0,4.054,5.05,42.83,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,58,125.0,4.095,5.156,43.03,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,59,125.0,4.09,5.119,42.89,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,60,125.0,4.06,5.045,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,61,125.0,4.051,5.09,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,62,125.0,4.068,5.136,43.08,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,63,125.0,4.068,5.133,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,64,125.0,4.07,5.112,43.15,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,65,125.0,4.099,5.114,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,66,125.0,4.063,5.083,43.01,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,67,125.0,4.072,5.083,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,68,125.0,4.071,5.082,43.06,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,69,125.0,4.064,5.031,42.95,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,70,125.0,4.062,5.083,43.04,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,71,125.0,4.09,5.091,42.87,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,72,125.0,4.071,5.272,43.11,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,73,125.0,4.074,5.112,42.68,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,74,125.0,4.072,5.133,42.9,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,75,125.0,4.082,5.095,43.02,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,76,125.0,4.047,5.054,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,77,125.0,4.066,5.153,42.91,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,78,125.0,4.047,5.07,43.07,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,79,125.0,4.053,5.106,42.97,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,80,125.0,4.082,5.075,42.92,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,81,125.0,4.082,5.13,42.94,125.0,3.96,0
LOT_2026_01,LOT_2026_01_COMP_0116,82,125.0,4.115,5.101,42.95,125.0,3.96,0
