component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT04_COMP0850,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0850,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05106,0.08373,0.10029,0.10399,0.03267,156.43,0.0049,5.532,0.00793,0.0009,-0.0111,27.33,28.22,0.05106,0.08373,0.10029,0.10399,0.03267,0.5,False,NOMINAL,HEALTHY,41.84,-34.93
MEM_LOT04_COMP0851,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0851,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05329,0.08348,0.10106,0.10198,0.03019,153.06,0.00451,5.466,0.00903,0.0252,0.0932,27.52,27.24,0.05329,0.08348,0.10106,0.10198,0.03019,0.5,False,NOMINAL,HEALTHY,31.09,20.36
MEM_LOT04_COMP0852,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0852,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05631,0.09343,0.11261,0.1176,0.03712,111.77,0.00352,5.651,0.00359,0.0214,0.0138,27.08,27.86,0.05631,0.09343,0.11261,0.1176,0.03712,0.5,False,NOMINAL,HEALTHY,26.41,-29.33
MEM_LOT04_COMP0853,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0853,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0514,0.0906,0.1133,0.11692,0.0392,200.79,0.00518,5.568,0.00753,0.005,0.0351,27.67,28.07,0.0514,0.0906,0.1133,0.11692,0.0392,0.5,False,NOMINAL,HEALTHY,6.06,-17.28
MEM_LOT04_COMP0854,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0854,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05311,0.08625,0.10301,0.11036,0.03314,176.24,0.00302,5.416,0.01144,0.0015,0.0891,27.09,27.74,0.05311,0.08625,0.10301,0.11036,0.03314,0.5,False,NOMINAL,HEALTHY,5.3,-21.83
MEM_LOT04_COMP0855,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0855,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0539,0.08566,0.10302,0.1068,0.03176,132.38,0.00417,5.2,0.00724,0.0225,0.0497,28.98,27.44,0.0539,0.08566,0.10302,0.1068,0.03176,0.5,False,NOMINAL,HEALTHY,-1.56,-7.1
MEM_LOT04_COMP0856,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0856,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05405,0.08683,0.10355,0.10945,0.03278,147.35,0.00531,5.485,0.00934,-0.0199,0.0072,29.63,28.22,0.05405,0.08683,0.10355,0.10945,0.03278,0.5,False,NOMINAL,HEALTHY,-31.42,13.56
MEM_LOT04_COMP0857,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0857,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05352,0.08657,0.10175,0.10656,0.03305,156.86,0.00536,5.383,0.0094,0.0102,-0.0561,28.49,27.76,0.05352,0.08657,0.10175,0.10656,0.03305,0.5,False,NOMINAL,HEALTHY,17.89,46.88
MEM_LOT04_COMP0858,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0858,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05311,0.09279,0.11513,0.12195,0.03968,105.61,0.00323,5.715,0.00672,0.0265,0.0059,28.44,27.83,0.05311,0.09279,0.11513,0.12195,0.03968,0.5,False,NOMINAL,HEALTHY,-28.35,-10.56
MEM_LOT04_COMP0859,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0859,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05299,0.09099,0.11329,0.11956,0.038,148.7,0.00465,5.617,0.00868,-0.0073,-0.0297,27.19,27.89,0.05299,0.09099,0.11329,0.11956,0.038,0.5,False,NOMINAL,HEALTHY,-46.47,-3.06
MEM_LOT04_COMP0860,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0860,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05145,0.09358,0.11458,0.1198,0.04213,160.96,0.00526,5.775,0.00868,-0.0314,-0.053,29.14,27.93,0.05145,0.09358,0.11458,0.1198,0.04213,0.5,False,NOMINAL,HEALTHY,11.93,-0.81
MEM_LOT04_COMP0861,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0861,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05445,0.0952,0.11827,0.12334,0.04075,185.9,0.00378,5.268,0.00703,-0.0067,-0.0662,28.82,27.61,0.05445,0.0952,0.11827,0.12334,0.04075,0.5,False,NOMINAL,HEALTHY,-22.18,25.98
MEM_LOT04_COMP0862,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0862,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05502,0.08935,0.10905,0.11301,0.03433,143.09,0.0052,5.634,0.01472,0.0379,0.0108,27.58,27.93,0.05502,0.08935,0.10905,0.11301,0.03433,0.5,False,NOMINAL,HEALTHY,1.09,-13.92
MEM_LOT04_COMP0863,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0863,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05258,0.08481,0.1054,0.11037,0.03223,152.4,0.00485,5.692,0.00728,0.0072,0.0001,29.8,28.12,0.05258,0.08481,0.1054,0.11037,0.03223,0.5,False,NOMINAL,HEALTHY,-44.1,-42.7
MEM_LOT04_COMP0864,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0864,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05638,0.09743,0.11938,0.12385,0.04105,173.05,0.0057,5.294,0.0074,0.0221,-0.0714,29.3,27.81,0.05638,0.09743,0.11938,0.12385,0.04105,0.5,False,NOMINAL,HEALTHY,-30.3,-21.22
MEM_LOT04_COMP0865,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0865,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05544,0.08719,0.10294,0.10752,0.03175,191.58,0.00426,5.651,0.00629,-0.0118,-0.0432,28.88,28.08,0.05544,0.08719,0.10294,0.10752,0.03175,0.5,False,NOMINAL,HEALTHY,-10.69,29.6
MEM_LOT04_COMP0866,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0866,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05332,0.09665,0.11909,0.12477,0.04333,105.87,0.00415,5.497,0.00918,-0.0061,-0.0873,26.93,28.01,0.05332,0.09665,0.11909,0.12477,0.04333,0.5,False,NOMINAL,HEALTHY,-10.18,-3.54
MEM_LOT04_COMP0867,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0867,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05102,0.09622,0.12036,0.12668,0.0452,126.07,0.00476,5.849,0.00835,0.0092,-0.0132,27.94,28.3,0.05102,0.09622,0.12036,0.12668,0.0452,0.5,False,NOMINAL,HEALTHY,25.11,18.94
MEM_LOT04_COMP0868,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0868,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05532,0.09367,0.11235,0.11887,0.03835,110.8,0.0056,5.348,0.00839,-0.0139,-0.0121,27.07,28.22,0.05532,0.09367,0.11235,0.11887,0.03835,0.5,False,NOMINAL,HEALTHY,-10.58,30.6
MEM_LOT04_COMP0869,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0869,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05396,0.09552,0.11691,0.12195,0.04156,121.18,0.00456,5.432,0.00867,-0.0226,-0.0155,29.2,27.68,0.05396,0.09552,0.11691,0.12195,0.04156,0.5,False,NOMINAL,HEALTHY,-5.25,-47.21
MEM_LOT04_COMP0870,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0870,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0501,0.08938,0.11055,0.11563,0.03928,128.66,0.00377,5.324,0.00912,0.0052,0.0178,28.72,27.79,0.0501,0.08938,0.11055,0.11563,0.03928,0.5,False,NOMINAL,HEALTHY,-31.36,-6.41
MEM_LOT04_COMP0871,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0871,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05652,0.08631,0.09955,0.10414,0.02979,184.79,0.00316,5.673,0.00778,-0.0115,-0.0061,24.62,27.96,0.05652,0.08631,0.09955,0.10414,0.02979,0.5,False,NOMINAL,HEALTHY,5.9,-34.79
MEM_LOT04_COMP0872,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0872,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05217,0.08634,0.10227,0.10736,0.03417,165.98,0.00347,5.449,0.00733,-0.004,0.0284,28.73,27.79,0.05217,0.08634,0.10227,0.10736,0.03417,0.5,False,NOMINAL,HEALTHY,-22.89,4.04
MEM_LOT04_COMP0873,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0873,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05127,0.08825,0.1081,0.1129,0.03698,137.64,0.00347,5.424,0.00464,0.0119,0.0591,28.23,28.73,0.05127,0.08825,0.1081,0.1129,0.03698,0.5,False,NOMINAL,HEALTHY,-10.72,36.34
MEM_LOT04_COMP0874,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0874,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05199,0.09228,0.11513,0.12008,0.04029,133.47,0.00496,5.317,0.00876,-0.0247,-0.0813,28.44,27.99,0.05199,0.09228,0.11513,0.12008,0.04029,0.5,False,NOMINAL,HEALTHY,35.88,11.83
MEM_LOT04_COMP0875,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0875,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05332,0.07841,0.0932,0.09562,0.02509,163.93,0.00552,5.57,0.00872,-0.0069,0.0787,26.51,27.58,0.05332,0.07841,0.0932,0.09562,0.02509,0.5,False,NOMINAL,HEALTHY,47.45,36.71
MEM_LOT04_COMP0876,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0876,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05338,0.08868,0.11018,0.11458,0.0353,177.27,0.00538,5.421,0.00538,-0.0155,-0.052,26.44,27.54,0.05338,0.08868,0.11018,0.11458,0.0353,0.5,False,NOMINAL,HEALTHY,-22.13,30.13
MEM_LOT04_COMP0877,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0877,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05416,0.09018,0.1115,0.11781,0.03602,149.02,0.00387,5.804,0.00878,-0.0179,0.0112,29.27,27.77,0.05416,0.09018,0.1115,0.11781,0.03602,0.5,False,NOMINAL,HEALTHY,27.51,42.51
MEM_LOT04_COMP0878,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0878,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05435,0.09552,0.1201,0.12344,0.04117,171.46,0.00381,5.466,0.00874,0.0239,0.0043,26.85,28.17,0.05435,0.09552,0.1201,0.12344,0.04117,0.5,False,NOMINAL,HEALTHY,26.47,-24.7
MEM_LOT04_COMP0879,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0879,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05376,0.09045,0.10938,0.11653,0.03669,161.22,0.00417,5.526,0.01101,0.0098,0.1058,26.67,28.11,0.05376,0.09045,0.10938,0.11653,0.03669,0.5,False,NOMINAL,HEALTHY,36.91,-10.68
MEM_LOT04_COMP0880,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0880,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0566,0.08468,0.10026,0.10209,0.02808,162.34,0.00319,5.252,0.00817,-0.0084,-0.05,27.59,28.02,0.0566,0.08468,0.10026,0.10209,0.02808,0.5,False,NOMINAL,HEALTHY,45.89,-12.99
MEM_LOT04_COMP0881,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0881,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05231,0.08871,0.10616,0.11178,0.0364,140.42,0.00324,5.63,0.00944,0.0273,-0.0484,27.39,27.61,0.05231,0.08871,0.10616,0.11178,0.0364,0.5,False,NOMINAL,HEALTHY,-25.93,-32.85
MEM_LOT04_COMP0882,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0882,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0552,0.09444,0.11488,0.11997,0.03924,114.82,0.00443,5.63,0.0077,-0.0174,-0.0583,27.84,27.49,0.0552,0.09444,0.11488,0.11997,0.03924,0.5,False,NOMINAL,HEALTHY,-21.5,31.26
MEM_LOT04_COMP0883,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0883,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05272,0.08334,0.10049,0.10391,0.03062,147.02,0.00339,6.057,0.01029,0.0243,0.0764,28.66,27.57,0.05272,0.08334,0.10049,0.10391,0.03062,0.5,False,NOMINAL,HEALTHY,38.46,2.38
MEM_LOT04_COMP0884,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0884,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05521,0.08534,0.10313,0.10613,0.03013,169.64,0.00532,5.675,0.01014,0.017,0.0524,26.38,27.85,0.05521,0.08534,0.10313,0.10613,0.03013,0.5,False,NOMINAL,HEALTHY,-0.05,22.37
MEM_LOT04_COMP0885,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0885,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05482,0.09301,0.11259,0.11694,0.03819,117.19,0.00439,5.48,0.00644,0.0041,-0.0274,25.86,28.37,0.05482,0.09301,0.11259,0.11694,0.03819,0.5,False,NOMINAL,HEALTHY,15.35,23.32
MEM_LOT04_COMP0886,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0886,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05532,0.09159,0.11036,0.1158,0.03627,151.3,0.00436,5.533,0.00533,0.0196,-0.0668,27.19,27.93,0.05532,0.09159,0.11036,0.1158,0.03627,0.5,False,NOMINAL,HEALTHY,29.89,26.71
MEM_LOT04_COMP0887,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0887,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05138,0.08688,0.10215,0.10688,0.0355,124.11,0.00304,5.62,0.00388,-0.0285,-0.0455,28.7,27.83,0.05138,0.08688,0.10215,0.10688,0.0355,0.5,False,NOMINAL,HEALTHY,35.33,48.63
MEM_LOT04_COMP0888,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0888,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05472,0.08733,0.10685,0.11121,0.03261,184.32,0.00466,5.635,0.00762,0.054,0.0132,27.81,27.82,0.05472,0.08733,0.10685,0.11121,0.03261,0.5,False,NOMINAL,HEALTHY,-25.18,39.95
MEM_LOT04_COMP0889,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0889,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05087,0.087,0.10613,0.1105,0.03613,171.64,0.00523,5.885,0.0066,0.0108,-0.1201,27.77,28.16,0.05087,0.087,0.10613,0.1105,0.03613,0.5,False,NOMINAL,HEALTHY,20.3,24.28
MEM_LOT04_COMP0890,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0890,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05456,0.08361,0.09747,0.10057,0.02905,144.18,0.00334,5.526,0.01,-0.0022,0.0761,27.41,27.83,0.05456,0.08361,0.09747,0.10057,0.02905,0.5,False,NOMINAL,HEALTHY,-37.89,-7.86
MEM_LOT04_COMP0891,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0891,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05139,0.09244,0.11187,0.11664,0.04105,115.02,0.00571,5.205,0.0059,-0.0043,-0.0215,26.07,27.96,0.05139,0.09244,0.11187,0.11664,0.04105,0.5,False,NOMINAL,HEALTHY,6.77,25.47
MEM_LOT04_COMP0892,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0892,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05489,0.08558,0.10511,0.10748,0.03069,133.67,0.0058,5.856,0.00712,0.0175,-0.0259,28.79,27.66,0.05489,0.08558,0.10511,0.10748,0.03069,0.5,False,NOMINAL,HEALTHY,-44.24,-44.75
MEM_LOT04_COMP0893,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0893,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05465,0.08746,0.10586,0.10914,0.03281,169.51,0.00305,5.527,0.00755,0.0053,-0.0151,28.57,27.59,0.05465,0.08746,0.10586,0.10914,0.03281,0.5,False,NOMINAL,HEALTHY,42.89,23.56
MEM_LOT04_COMP0894,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0894,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05362,0.09466,0.11622,0.12216,0.04104,187.15,0.00342,5.655,0.00476,-0.0143,0.0171,26.82,27.51,0.05362,0.09466,0.11622,0.12216,0.04104,0.5,False,NOMINAL,HEALTHY,-38.0,-27.64
MEM_LOT04_COMP0895,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0895,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.053,0.08946,0.1096,0.11218,0.03646,160.22,0.00563,5.408,0.00939,-0.0094,-0.0211,27.12,28.2,0.053,0.08946,0.1096,0.11218,0.03646,0.5,False,NOMINAL,HEALTHY,-22.27,24.63
MEM_LOT04_COMP0896,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0896,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05458,0.09548,0.1194,0.12197,0.0409,171.4,0.00396,5.662,0.00911,0.0023,0.0437,28.82,27.99,0.05458,0.09548,0.1194,0.12197,0.0409,0.5,False,NOMINAL,HEALTHY,-46.09,-23.03
MEM_LOT04_COMP0897,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0897,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05463,0.084,0.10042,0.10447,0.02937,167.67,0.00521,5.16,0.00821,-0.0256,-0.1211,29.46,28.24,0.05463,0.084,0.10042,0.10447,0.02937,0.5,False,NOMINAL,HEALTHY,-4.96,36.95
MEM_LOT04_COMP0898,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0898,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05121,0.08573,0.103,0.10546,0.03452,165.21,0.00559,5.598,0.01005,-0.0277,-0.0432,26.81,27.66,0.05121,0.08573,0.103,0.10546,0.03452,0.5,False,NOMINAL,HEALTHY,-29.61,30.04
MEM_LOT04_COMP0899,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0899,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05617,0.09481,0.11544,0.11936,0.03864,139.23,0.00515,5.121,0.00653,-0.0,-0.0521,27.23,28.18,0.05617,0.09481,0.11544,0.11936,0.03864,0.5,False,NOMINAL,HEALTHY,24.58,9.33
MEM_LOT04_COMP0900,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0900,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05666,0.09543,0.11693,0.1219,0.03877,129.0,0.00361,6.067,0.00922,-0.0237,-0.0726,28.34,27.83,0.05666,0.09543,0.11693,0.1219,0.03877,0.5,False,NOMINAL,HEALTHY,-10.98,-38.47
MEM_LOT04_COMP0901,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0901,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05326,0.09254,0.11719,0.1213,0.03928,174.32,0.00578,5.47,0.00809,-0.0225,0.0317,28.88,28.1,0.05326,0.09254,0.11719,0.1213,0.03928,0.5,False,NOMINAL,HEALTHY,-22.11,-23.49
MEM_LOT04_COMP0902,LOT_04,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T04_0902,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05285,0.0883,0.1064,0.11051,0.03545,165.97,0.00408,5.536,0.00771,-0.0311,0.089,28.26,28.08,0.05285,0.0883,0.1064,0.11051,0.03545,0.5,False,NOMINAL,HEALTHY,-45.12,-44.25
