component_id,lot_id,device_family,package_type,part_number,test_type,test_id,procedure_id,station_id,chamber_id,test_identity_confidence,stress_temperature_c,stress_voltage_v,duration_hours,primary_parameter,parameter_category,unit,value_0h,value_24h,value_96h,value_168h_actual,delta_value_0_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C,v_offset_0h,v_offset_24h,snr_0h,snr_24h,iddq_0h,iddq_24h,iddq_96h_actual,iddq_168h_actual,delta_iddq,spec_max_iddq,is_defective_gt,failure_mode_gt,instrument_status,wafer_x,wafer_y
MEM_LOT01_COMP1167,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1167,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.052,0.09444,0.11729,0.12223,0.04244,181.44,0.00345,5.349,0.00888,-0.0076,-0.0949,24.52,27.68,0.052,0.09444,0.11729,0.12223,0.04244,0.5,False,NOMINAL,HEALTHY,-3.16,15.44
MEM_LOT01_COMP1168,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1168,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05183,0.08455,0.10411,0.10814,0.03272,172.33,0.00575,5.493,0.00973,-0.0203,-0.1155,27.86,27.42,0.05183,0.08455,0.10411,0.10814,0.03272,0.5,False,NOMINAL,HEALTHY,-47.41,27.82
MEM_LOT01_COMP1169,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1169,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05467,0.09522,0.11755,0.1217,0.04055,149.94,0.00343,4.876,0.00911,-0.0202,0.0221,28.69,27.8,0.05467,0.09522,0.11755,0.1217,0.04055,0.5,False,NOMINAL,HEALTHY,47.96,0.77
MEM_LOT01_COMP1170,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1170,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05437,0.08284,0.09895,0.10382,0.02847,152.88,0.00447,5.41,0.00928,0.0062,0.006,28.36,28.09,0.05437,0.08284,0.09895,0.10382,0.02847,0.5,False,NOMINAL,HEALTHY,-25.52,-2.67
MEM_LOT01_COMP1171,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1171,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05379,0.09923,0.12286,0.12718,0.04544,161.15,0.00522,5.564,0.00848,0.0025,-0.0517,29.38,28.08,0.05379,0.09923,0.12286,0.12718,0.04544,0.5,False,NOMINAL,HEALTHY,20.58,-40.67
MEM_LOT01_COMP1172,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1172,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05384,0.08054,0.09675,0.09944,0.0267,187.2,0.00577,5.724,0.00982,0.0168,-0.0311,28.7,28.06,0.05384,0.08054,0.09675,0.09944,0.0267,0.5,False,NOMINAL,HEALTHY,12.59,29.46
MEM_LOT01_COMP1173,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1173,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05385,0.08772,0.10398,0.10898,0.03387,163.79,0.00575,5.293,0.00769,-0.0002,0.0608,27.43,27.99,0.05385,0.08772,0.10398,0.10898,0.03387,0.5,False,NOMINAL,HEALTHY,-16.56,24.16
MEM_LOT01_COMP1174,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1174,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05364,0.08784,0.10816,0.11262,0.0342,124.75,0.00571,5.658,0.00743,-0.0206,-0.0779,28.32,27.99,0.05364,0.08784,0.10816,0.11262,0.0342,0.5,False,NOMINAL,HEALTHY,-18.04,-34.06
MEM_LOT01_COMP1175,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1175,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0511,0.07847,0.09512,0.09775,0.02737,132.91,0.00429,5.188,0.00866,0.0095,0.0438,27.57,27.88,0.0511,0.07847,0.09512,0.09775,0.02737,0.5,False,NOMINAL,HEALTHY,23.76,9.78
MEM_LOT01_COMP1176,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1176,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05295,0.08062,0.09743,0.09955,0.02767,146.97,0.00534,5.321,0.00773,-0.0175,-0.0204,27.6,28.0,0.05295,0.08062,0.09743,0.09955,0.02767,0.5,False,NOMINAL,HEALTHY,4.66,-5.91
MEM_LOT01_COMP1177,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1177,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05206,0.09404,0.11451,0.1186,0.04198,103.55,0.00577,5.754,0.00514,0.0006,-0.0147,27.78,28.35,0.05206,0.09404,0.11451,0.1186,0.04198,0.5,False,NOMINAL,HEALTHY,35.1,-29.58
MEM_LOT01_COMP1178,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1178,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05408,0.08138,0.09687,0.10001,0.0273,141.72,0.00363,5.557,0.0087,-0.0151,0.0123,27.46,27.79,0.05408,0.08138,0.09687,0.10001,0.0273,0.5,False,NOMINAL,HEALTHY,-2.74,40.59
MEM_LOT01_COMP1179,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1179,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05367,0.08509,0.1019,0.10592,0.03142,136.72,0.00522,5.548,0.00611,0.0242,-0.0499,26.59,27.72,0.05367,0.08509,0.1019,0.10592,0.03142,0.5,False,NOMINAL,HEALTHY,-2.34,45.5
MEM_LOT01_COMP1180,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1180,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05543,0.09199,0.11533,0.11983,0.03656,140.32,0.00363,5.188,0.0107,0.0062,0.0342,27.04,27.67,0.05543,0.09199,0.11533,0.11983,0.03656,0.5,False,NOMINAL,HEALTHY,-39.56,-10.67
MEM_LOT01_COMP1181,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1181,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05126,0.08957,0.10872,0.11346,0.03831,110.32,0.00425,5.717,0.00838,0.0028,-0.0829,27.02,28.18,0.05126,0.08957,0.10872,0.11346,0.03831,0.5,False,NOMINAL,HEALTHY,19.39,-13.35
MEM_LOT01_COMP1182,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1182,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05487,0.08838,0.10182,0.10751,0.03351,119.01,0.00599,5.642,0.00865,-0.0269,0.0037,28.67,27.61,0.05487,0.08838,0.10182,0.10751,0.03351,0.5,False,NOMINAL,HEALTHY,-20.05,18.53
MEM_LOT01_COMP1183,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1183,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05693,0.09207,0.11188,0.11517,0.03514,174.5,0.00409,5.445,0.00943,-0.0339,0.0338,27.16,28.13,0.05693,0.09207,0.11188,0.11517,0.03514,0.5,False,NOMINAL,HEALTHY,40.82,34.06
MEM_LOT01_COMP1184,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1184,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05302,0.0872,0.10426,0.11034,0.03418,144.69,0.0055,5.456,0.00475,-0.002,-0.0653,28.75,27.79,0.05302,0.0872,0.10426,0.11034,0.03418,0.5,False,NOMINAL,HEALTHY,-4.75,-14.36
MEM_LOT01_COMP1185,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1185,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0482,0.08407,0.10147,0.10746,0.03587,117.35,0.00498,5.436,0.00609,0.0012,0.0791,27.0,27.97,0.0482,0.08407,0.10147,0.10746,0.03587,0.5,False,NOMINAL,HEALTHY,6.46,33.82
MEM_LOT01_COMP1186,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1186,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05272,0.09278,0.11457,0.11923,0.04006,177.29,0.00505,5.529,0.01185,0.0067,0.0467,30.15,27.81,0.05272,0.09278,0.11457,0.11923,0.04006,0.5,False,NOMINAL,HEALTHY,28.64,-42.63
MEM_LOT01_COMP1187,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1187,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0539,0.08732,0.10612,0.11079,0.03342,159.22,0.00375,5.294,0.00745,0.0039,0.0465,27.23,27.86,0.0539,0.08732,0.10612,0.11079,0.03342,0.5,False,NOMINAL,HEALTHY,1.56,17.94
MEM_LOT01_COMP1188,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1188,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0544,0.08927,0.10817,0.11383,0.03487,124.63,0.00547,5.552,0.00815,-0.0127,0.0174,29.21,27.79,0.0544,0.08927,0.10817,0.11383,0.03487,0.5,False,NOMINAL,HEALTHY,24.92,-32.43
MEM_LOT01_COMP1189,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1189,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05221,0.09086,0.11006,0.11496,0.03865,144.98,0.00354,5.26,0.00555,-0.0115,-0.0022,27.34,27.6,0.05221,0.09086,0.11006,0.11496,0.03865,0.5,False,NOMINAL,HEALTHY,16.51,-15.43
MEM_LOT01_COMP1190,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1190,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05095,0.0779,0.09363,0.0989,0.02695,150.87,0.00407,5.576,0.00966,-0.0181,-0.0046,29.11,27.92,0.05095,0.0779,0.09363,0.0989,0.02695,0.5,False,NOMINAL,HEALTHY,-0.29,14.43
MEM_LOT01_COMP1191,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1191,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05427,0.08392,0.09845,0.10198,0.02965,158.82,0.00513,5.162,0.01069,-0.0037,-0.0694,29.28,27.81,0.05427,0.08392,0.09845,0.10198,0.02965,0.5,False,NOMINAL,HEALTHY,0.27,-33.73
MEM_LOT01_COMP1192,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1192,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05554,0.08548,0.27118,0.3474,0.02994,131.01,0.00598,5.522,0.00692,-0.0177,0.0086,28.92,28.05,0.05554,0.08548,0.27118,0.3474,0.02994,0.5,True,MEMS_STICTION_ONSET,HEALTHY,-37.95,-18.27
MEM_LOT01_COMP1193,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1193,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05487,0.08914,0.10525,0.11143,0.03427,162.05,0.00303,5.627,0.00798,-0.0329,-0.0656,30.07,27.62,0.05487,0.08914,0.10525,0.11143,0.03427,0.5,False,NOMINAL,HEALTHY,12.95,-30.97
MEM_LOT01_COMP1194,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1194,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05173,0.08934,0.10931,0.11526,0.03761,134.44,0.00589,5.498,0.00842,0.0371,0.0847,26.22,27.7,0.05173,0.08934,0.10931,0.11526,0.03761,0.5,False,NOMINAL,HEALTHY,30.49,-49.66
MEM_LOT01_COMP1195,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1195,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05397,0.09064,0.11142,0.1167,0.03667,148.96,0.00504,5.434,0.00444,0.0199,0.0938,29.19,28.08,0.05397,0.09064,0.11142,0.1167,0.03667,0.5,False,NOMINAL,HEALTHY,-9.78,-2.66
MEM_LOT01_COMP1196,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1196,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05248,0.09511,0.11773,0.12395,0.04263,163.94,0.00459,5.428,0.00829,0.007,0.0516,28.89,27.94,0.05248,0.09511,0.11773,0.12395,0.04263,0.5,False,NOMINAL,HEALTHY,21.86,-24.58
MEM_LOT01_COMP1197,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1197,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05279,0.08925,0.10814,0.11414,0.03646,146.69,0.00454,5.482,0.00763,-0.0146,-0.0086,27.24,28.64,0.05279,0.08925,0.10814,0.11414,0.03646,0.5,False,NOMINAL,HEALTHY,-23.4,-34.56
MEM_LOT01_COMP1198,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1198,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05438,0.09056,0.111,0.1157,0.03618,94.92,0.00406,5.22,0.00894,-0.0142,0.0037,27.92,28.47,0.05438,0.09056,0.111,0.1157,0.03618,0.5,False,NOMINAL,HEALTHY,-31.8,42.29
MEM_LOT01_COMP1199,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1199,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05612,0.08954,0.10601,0.11027,0.03342,130.0,0.00392,5.783,0.00417,0.0143,-0.0715,27.4,28.19,0.05612,0.08954,0.10601,0.11027,0.03342,0.5,False,NOMINAL,HEALTHY,-34.89,-40.15
MEM_LOT01_COMP1200,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1200,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0488,0.08931,0.11078,0.11598,0.04051,179.03,0.00429,5.694,0.00745,0.015,-0.004,30.82,27.51,0.0488,0.08931,0.11078,0.11598,0.04051,0.5,False,NOMINAL,HEALTHY,4.3,-5.0
MEM_LOT01_COMP1201,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1201,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05453,0.09556,0.11825,0.12265,0.04103,163.76,0.00433,5.278,0.0102,0.0151,-0.0357,27.11,28.48,0.05453,0.09556,0.11825,0.12265,0.04103,0.5,False,NOMINAL,HEALTHY,-21.44,-8.91
MEM_LOT01_COMP1202,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1202,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05369,0.08063,0.09828,0.10056,0.02694,150.12,0.00562,5.351,0.0085,-0.0324,-0.0293,27.63,28.08,0.05369,0.08063,0.09828,0.10056,0.02694,0.5,False,NOMINAL,HEALTHY,6.66,14.96
MEM_LOT01_COMP1203,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1203,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05148,0.08847,0.10488,0.11107,0.03699,150.89,0.00597,5.497,0.01099,-0.0038,-0.0092,27.44,27.67,0.05148,0.08847,0.10488,0.11107,0.03699,0.5,False,NOMINAL,HEALTHY,3.05,21.41
MEM_LOT01_COMP1204,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1204,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05351,0.08623,0.10372,0.1067,0.03272,187.4,0.00466,5.646,0.00586,-0.0101,-0.0654,28.83,28.16,0.05351,0.08623,0.10372,0.1067,0.03272,0.5,False,NOMINAL,HEALTHY,-31.12,-34.68
MEM_LOT01_COMP1205,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1205,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05478,0.09696,0.11875,0.12351,0.04218,151.24,0.00433,5.487,0.0073,0.0029,-0.0517,27.52,28.5,0.05478,0.09696,0.11875,0.12351,0.04218,0.5,False,NOMINAL,HEALTHY,-33.73,-46.46
MEM_LOT01_COMP1206,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1206,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05442,0.10146,0.1279,0.13433,0.04704,144.68,0.00477,5.727,0.00993,0.0122,0.012,27.56,27.63,0.05442,0.10146,0.1279,0.13433,0.04704,0.5,False,NOMINAL,HEALTHY,8.14,-25.81
MEM_LOT01_COMP1207,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1207,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05308,0.0748,0.0864,0.09086,0.02172,144.63,0.00383,5.287,0.00707,0.0059,0.0129,27.68,27.74,0.05308,0.0748,0.0864,0.09086,0.02172,0.5,False,NOMINAL,HEALTHY,12.83,-40.55
MEM_LOT01_COMP1208,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1208,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.054,0.08535,0.10093,0.1074,0.03135,169.99,0.00349,5.419,0.00756,0.0025,-0.0778,28.34,28.6,0.054,0.08535,0.10093,0.1074,0.03135,0.5,False,NOMINAL,HEALTHY,7.28,40.15
MEM_LOT01_COMP1209,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1209,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05202,0.09119,0.10664,0.11067,0.03917,138.78,0.00383,5.68,0.00621,0.0187,0.1201,28.92,28.12,0.05202,0.09119,0.10664,0.11067,0.03917,0.5,False,NOMINAL,HEALTHY,-2.73,-17.21
MEM_LOT01_COMP1210,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1210,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05387,0.09422,0.1159,0.12032,0.04035,143.61,0.005,5.575,0.00941,-0.0268,0.0644,28.37,27.88,0.05387,0.09422,0.1159,0.12032,0.04035,0.5,False,NOMINAL,HEALTHY,39.32,32.48
MEM_LOT01_COMP1211,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1211,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05055,0.08689,0.10636,0.10861,0.03634,170.12,0.00414,5.483,0.00676,0.0035,-0.0579,26.85,28.21,0.05055,0.08689,0.10636,0.10861,0.03634,0.5,False,NOMINAL,HEALTHY,-11.91,-30.43
MEM_LOT01_COMP1212,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1212,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05687,0.08969,0.10883,0.11124,0.03282,134.16,0.00443,5.39,0.00908,-0.0161,-0.0645,28.17,28.0,0.05687,0.08969,0.10883,0.11124,0.03282,0.5,False,NOMINAL,HEALTHY,-14.94,27.31
MEM_LOT01_COMP1213,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1213,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05289,0.09278,0.11334,0.1192,0.03989,223.17,0.00346,5.177,0.00898,-0.0093,-0.0421,28.42,28.56,0.05289,0.09278,0.11334,0.1192,0.03989,0.5,False,NOMINAL,HEALTHY,-31.41,-30.68
MEM_LOT01_COMP1214,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1214,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05378,0.09581,0.11551,0.12312,0.04203,170.2,0.00407,5.42,0.00964,-0.0423,-0.0751,28.46,28.2,0.05378,0.09581,0.11551,0.12312,0.04203,0.5,False,NOMINAL,HEALTHY,-12.3,42.79
MEM_LOT01_COMP1215,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1215,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.0548,0.07744,0.08897,0.09144,0.02264,159.47,0.00424,5.572,0.00993,0.0332,0.0485,27.68,28.02,0.0548,0.07744,0.08897,0.09144,0.02264,0.5,False,NOMINAL,HEALTHY,41.4,-42.19
MEM_LOT01_COMP1216,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1216,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05558,0.08342,0.09774,0.10065,0.02784,162.11,0.00386,5.602,0.00663,-0.0454,-0.0683,28.62,27.98,0.05558,0.08342,0.09774,0.10065,0.02784,0.5,False,NOMINAL,HEALTHY,5.48,5.27
MEM_LOT01_COMP1217,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1217,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05345,0.08622,0.10582,0.10865,0.03277,189.3,0.00498,5.15,0.00749,0.0189,0.0368,26.47,28.34,0.05345,0.08622,0.10582,0.10865,0.03277,0.5,False,NOMINAL,HEALTHY,-23.88,-3.78
MEM_LOT01_COMP1218,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1218,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05469,0.09254,0.1142,0.1192,0.03785,176.03,0.00559,5.393,0.00713,-0.0275,-0.1327,28.92,27.7,0.05469,0.09254,0.1142,0.1192,0.03785,0.5,False,NOMINAL,HEALTHY,22.92,25.56
MEM_LOT01_COMP1219,LOT_01,MEMS_GYROSCOPE,LCC-20,MEM-SIH-2026,MEMS_THERMAL_STRESS,T01_1219,PROC-ISRO-IISU-01,ATE-STATION-01,CHAMBER-01,1.0,85.0,3.3,168,zero_rate_offset,MECHANICAL,dps,0.05073,0.08065,0.09509,0.09935,0.02992,122.22,0.00432,5.712,0.00729,0.006,-0.0006,28.44,27.68,0.05073,0.08065,0.09509,0.09935,0.02992,0.5,False,NOMINAL,HEALTHY,36.66,-21.66
